edate,VarCov_mktrf_mktrf,VarCov_smb_mktrf,VarCov_hml_mktrf,VarCov_ps_vwf_mktrf,VarCov_smb_smb,VarCov_hml_smb,VarCov_ps_vwf_smb,VarCov_hml_hml,VarCov_ps_vwf_hml,VarCov_ps_vwf_ps_vwf
1980m12,.0028061436,.00066260528,-.00090234645,-.00011318056,.00092105853,-.00020837759,-.00017529017,.0020398344,-.00008507452,.00074829458
1981m1,.0027756754,.00059904624,-.00083737605,-.00016801496,.00078948669,-.0001803621,-.00015880595,.0017070067,-.000049890587,.00077078666
1981m2,.0028093406,.00050320337,-.0010066138,-.00026622042,.00081108249,-.00010745912,-.000097000971,.0020574927,.000064255211,.00087475864
1981m3,.0024990395,.0004401016,-.0008369803,-.00023489831,.00070509338,-.000094307703,-.000082770945,.0016315253,.000052002677,.00080468867
1981m4,.0023275241,.00047684452,-.00070383144,-.00019505857,.00080026389,-.000083516818,-.000055477885,.0013023284,.000046232275,.00076559448
1981m5,.0021622321,.00041722943,-.00063424819,-.0001530825,.00096932193,-.000047555634,-.00010225511,.0011166048,.00002323439,.0007626554
1981m6,.0019453738,.00036948978,-.00053698703,-.00013549364,.00087908265,-.000049638351,-.00011952435,.0009136353,.000028048309,.00080700428
1981m7,.0018495466,.00034412066,-.00061075517,-.0002248368,.00076772895,-.000073478011,-.00013960079,.0011390222,.00017817615,.0010994176
1981m8,.0017226335,.0003416999,-.00051723787,-.00018111849,.0007430382,-.000060979502,-.00010335541,.0009354371,.00015628262,.0010304444
1981m9,.0021870937,.00042038737,-.00073201122,-.00014264777,.00070979272,-.00010804417,-.000083755287,.0011115469,.00013220277,.00093197834
1981m10,.0026092851,.00053090043,-.00094761857,-.00059225201,.00073305407,-.00017655478,-.00024174333,.0012987509,.00040567791,.0018448356
1981m11,.0025290099,.00053254049,-.00097470108,-.00056831451,.00070523995,-.00020915418,-.00023405306,.0013535474,.00040868635,.0016470931
1981m12,.0023409266,.00046416529,-.00081906992,-.00046817536,.00063724455,-.00018724022,-.00024406955,.0011333816,.00040311046,.001835853
1982m1,.0022887662,.00040470622,-.00071723486,-.00040058937,.00058714853,-.00015880879,-.00021014895,.00092537515,.00032472139,.0015605261
1982m2,.0022085055,.00040041626,-.00070904393,-.00031758856,.00055741484,-.00016649015,-.00016996959,.00090042327,.00025837182,.0014249347
1982m3,.0024281386,.00036770248,-.00097044744,-.00024387649,.00051020988,-.0001632627,-.00015072816,.0012919245,.00021407912,.0012728488
1982m4,.0022360156,.00033866521,-.00091225869,-.00026440874,.00047244492,-.00015580055,-.00014222975,.001245158,.00025070779,.0012914567
1982m5,.0020838804,.00033812536,-.00084608339,-.00027181601,.0004724382,-.00016569528,-.00015059058,.0011483368,.00025465549,.0012299099
1982m6,.002100013,.00030904324,-.00077724486,-.00030122005,.00044464509,-.0001439105,-.00012969038,.00097385811,.00023243268,.0011578818
1982m7,.0020342467,.00029962504,-.0006994587,-.00036725949,.00042408588,-.00013151301,-.00013434717,.00082687085,.0002336242,.0012817406
1982m8,.0019857232,.00026840586,-.00060808501,-.00029542425,.00041369724,-.00011783159,-.00012871066,.00068770873,.00019613441,.0011738309
1982m9,.0029873529,.000010594343,-.00055001955,-.00034694007,.00065021508,-.00014417863,-.00010428283,.00059688161,.00016205246,.0010490911
1982m10,.0026573697,.000032085143,-.00047524206,-.00030822755,.00069382734,-.00013136321,-.000042991767,.00051338493,.00014799487,.0011309627
