edate,VarCov_mktrf_mktrf,VarCov_smb_mktrf,VarCov_hml_mktrf,VarCov_ps_vwf_mktrf,VarCov_umd_mktrf,VarCov_smb_smb,VarCov_hml_smb,VarCov_ps_vwf_smb,VarCov_umd_smb,VarCov_hml_hml,VarCov_ps_vwf_hml,VarCov_umd_hml,VarCov_ps_vwf_ps_vwf,VarCov_umd_ps_vwf,VarCov_umd_umd
1977m11,.0013904672,.000038116337,-.00018557929,.000056801855,-.000040830426,.00050503836,-.000061250772,-.000015443609,.000043254175,.00045073859,-.00015114083,.000042884454,.00071554253,-.000088483117,.00051732454
1977m12,.0014084232,.00020732221,-.00016811886,.000033372027,.00003270627,.00064728514,-.000056608715,-.000017170272,.00013170668,.00040260964,-.00011671681,.000027652819,.00065886392,-.000078252124,.0006081122
1978m1,.0012913099,.0001920107,-.00015690898,.000021673082,5.8798364e-06,.00059976807,-.000065553097,-.000029615971,.00011926581,.00037040521,-.000083278879,1.4155122e-06,.0006341291,-.000079089841,.0005638827
1978m2,.0016778475,.000027796534,-.00039932007,5.1443840e-06,.000064100583,.00060420827,.000010763358,-.000023758952,.000068432557,.00048304917,-.000064541564,-.00004682779,.00059733895,-.000062883577,.00050860137
1978m3,.0015604015,-.000013208666,-.00035418966,.000011004972,2.2186623e-06,.0007133687,.000015818798,-.000051107229,.00012878452,.00043230108,-.000054518143,-.000038610837,.00057780097,-.000069694557,.00055554812
1978m4,.0014777704,.000096868454,-.00028470994,.000032519692,.000014338902,.00078977173,.000035375204,4.4343428e-06,.00014395568,.00040456111,-.000027076561,-.000027501763,.00057836046,-.00003837288,.00051687419
1978m5,.0019524142,.00013084743,-.00058093457,.00029670823,.000045852528,.00069267384,3.4609186e-06,.000012545844,.00011049979,.00057982141,-.00017645086,-.00006043465,.0007117546,-6.8704212e-06,.0004585704
1978m6,.0017661017,.00019312878,-.00049820356,.00023674875,.00006306803,.00089551561,-.000048746289,.000044089695,.00026799832,.00051398313,-.0001436336,-.000095582924,.00066404778,.000018794301,.00070306839
1978m7,.0016495963,.00015727764,-.00042918755,.00017046153,-.00002715462,.00081197475,-.00004751527,.000040621373,.00026650232,.00045319082,-.00011001815,-.000082611754,.00062306097,.0000282939,.00081421557
1978m8,.0017272179,.00016713717,-.00043440177,.00025242404,.0001780412,.0007096671,-.000053727599,.000036035955,.00025356168,.00043145113,-.00012460093,-.00016006906,.00067963981,.00016007932,.0012809719
