edate,VarCov_mktrf_mktrf,VarCov_expgrowth_mktrf,VarCov_expinfl_mktrf,VarCov_TP_mktrf,VarCov_creditrisk_mktrf,VarCov_expgrowth_expgrowth,VarCov_expinfl_expgrowth,VarCov_TP_expgrowth,VarCov_creditrisk_expgrowth,VarCov_expinfl_expinfl,VarCov_TP_expinfl,VarCov_creditrisk_expinfl,VarCov_TP_TP,VarCov_creditrisk_TP,VarCov_creditrisk_creditrisk
2010m9,.003081308,.0080635063,-.0063979859,-.00030223787,.00078940636,2.3906434,-.70126957,-.0093903877,.0054286206,.30859318,.0029691164,-.0027283647,.00021294727,-.00020757409,.00044538963
2010m10,.0035509458,-.0069391252,-.00038976761,-.00025039396,.00084659562,2.4795086,-.72401422,-.0078262566,.0014990432,.30970615,.0023569704,-.0011377154,.00019413463,-.00018321355,.00042933878
2010m11,.0032037818,-.010103051,.0008754952,-.00021126975,.00077419076,2.9565778,-.79873902,-.0065774438,-.0020357945,.30972162,.0017642272,.000063435626,.00017846748,-.00016796222,.00041889041
2010m12,.0028103343,-.003757386,-.000021887532,-.00016891272,.00063673401,.94814521,-.5842694,-.0028482841,-.00019010682,.56223005,.00097336416,-.00095333107,.0001693474,-.00013848355,.00034996355
2011m1,.0028679459,-.0072925165,.0040169866,-.00025805001,.00071763858,.8438499,-.54745114,-.00055963569,-.001957213,.54033035,-.00067403959,.00089460146,.00018528616,-.00017615601,.00039384476
2011m2,.0025342964,-.0057043331,.0046508778,-.00020898512,.00062030641,.80116588,-.72266865,-.00065073511,-.0024224345,.97278833,-.00059532461,.0025779107,.0001706351,-.00015651209,.00036523439
2011m3,.0023107817,-.0025920416,.0063399579,-.0001726059,.00051194028,.28648609,-.44671682,-.00048293514,-.0009300469,1.1600726,-.00047376068,.0018162745,.00015825061,-.00013517222,.00029834887
2011m4,.0020489139,-.0015255279,.0047908025,-.00013991623,.00042671672,.37012112,-.9570632,-.00056830083,-.00063575996,4.2413616,-.0007455849,.0021124796,.00014768967,-.00011841863,.00024870076
2011m5,.0018657459,-.0061385729,.0051295841,-.000083673862,.00034810413,1.3933781,-1.4940455,-.0039013214,.0012526957,2.9345756,.0015459667,-.00012924257,.00014892408,-.00011364899,.00022171164
2011m6,.0017226349,-.00093099725,-.0020823549,-.00011468681,.00035626764,1.4767345,-1.7594169,-.0054099523,.0032749316,3.5583494,.0050050388,-.0038825474,.00015900969,-.00012934863,.00023295649
2011m7,.001627551,.0061792997,-.0055354103,-.000082975181,.00032797141,2.413044,-1.742242,-.004768122,.004557482,2.085443,.0028081245,-.0032906802,.00014940843,-.00011141672,.00020646206
2011m8,.0015884957,.012670579,-.0086827446,-.00014388969,.00038359759,2.7906299,-1.6694473,-.0077610565,.0080967825,1.5873865,.0042387224,-.0050248294,.00016662321,-.00014309667,.00024882614
2011m9,.0019829073,.054741807,-.019105118,-.00032603738,.0008356662,8.6511087,-3.2061164,-.023464667,.040560555,1.8110437,.0076262453,-.013673215,.00021692847,-.00030111129,.00063947967
2011m10,.0026045318,.058060326,-.025467789,-.00040514709,.0011796814,6.4750633,-2.6145184,-.020499947,.041764949,1.5835736,.007735617,-.016829895,.00022188238,-.00036166847,.00089714047
2011m11,.003538263,.023357298,-.0080457358,-.00042338099,.0014339812,3.538892,-1.9318457,-.011754809,.022789691,1.5804127,.0051615732,-.010069585,.00020770954,-.00035741017,.00098898227
2011m12,.0031121494,.020136945,-.0070936042,-.00035060191,.0011477956,3.2014782,-1.5932666,-.010502554,.017481431,1.1685158,.0043399655,-.0072796266,.00019390436,-.00029480938,.00077070633
2012m1,.0027311365,.014824769,-.0048316391,-.00028360551,.00091348268,2.4421461,-1.0545117,-.0089793354,.011834279,.66826963,.0033330538,-.0043910248,.0001851675,-.00024093033,.00059957447
2012m2,.0025977658,.0058497051,.00012636831,-.00021399425,.00074387749,1.3633794,-.94372141,-.0060214624,.0067721712,.9745661,.0036466559,-.0037821021,.00017175774,-.00019889591,.00047296312
2012m3,.00242911,.0013440802,.0031092975,-.00020227561,.00064884947,1.0721208,-.84478176,-.0036609941,.0038386651,.97882223,.0020634504,-.0020391748,.00016374426,-.00017653343,.00039957266
2012m4,.0022004442,-.00078629953,.0082910061,-.00018779366,.00054208771,1.0892688,-1.3902141,-.0018347778,.0026121095,2.5929263,-.0004618933,-.0014964876,.00016127616,-.00015290543,.0003276213
2012m5,.0019891334,.0024974162,.0023706767,-.00017871431,.0004711285,1.3018414,-1.1903098,-.0038336511,.0034938306,1.5944382,.0014794649,-.0021087127,.00016683925,-.00014336743,.00028464143
2012m6,.0023575451,.01314916,-.0065994509,-.00027931444,.00064581772,1.4725708,-1.088976,-.0057611098,.0070239115,1.1687107,.0028377913,-.0044596391,.00017817535,-.00018151822,.00036132417
2012m7,.0021849179,.0061820163,-.0024599305,-.00023709101,.00058015081,3.5223463,-1.2426445,-.00558112,.0041016629,.66827238,.0015679182,-.0019943013,.00016578013,-.00016261716,.00032765482
2012m8,.0019387733,.0061739138,-.0027075917,-.0001906806,.00049604074,3.8021288,-1.4467442,-.0071476242,.0067533297,.80972517,.0025173943,-.0033868926,.0001617724,-.00015758756,.00031129245
2012m9,.0017574161,.0023726914,.00019856932,-.00015764289,.00042446065,2.3249142,-1.7627691,-.00463267,.0036865964,2.0472496,.0025976943,-.0027155341,.00015083258,-.0001365686,.00026399858
2012m10,.0016094499,-.00005404478,.0019644587,-.00013593606,.00036257063,1.6525409,-1.4132433,-.0029765584,.0023624043,1.8174337,.0015978261,-.0019241187,.00014227518,-.00011939634,.0002239638
2012m11,.0015314781,.0035052504,-.0030473415,-.00010328721,.00034527431,1.2103589,-1.1369157,-.0020672558,.0027430286,1.5836624,.0010493089,-.0028473188,.00013437105,-.0001045882,.00020936008
2012m12,.0013805706,.0041609528,-.0027584727,-.000087623244,.00029764706,1.9118311,-1.2315766,-.0033383218,.0018215524,1.168561,.0014265964,-.0015977731,.00012919118,-.00009121382,.00018660564
2013m1,.0012518821,.0033917311,-.0023026702,-.000075894408,.00027292184,1.9875491,-1.2668493,-.0021004435,-.00044600369,1.1627929,.00058818568,.000172503,.00012473526,-.000094571078,.00019695402
2013m2,.0013860514,-.0059038224,.0048697409,-.00012457171,.0003714443,2.2423749,-1.4724712,-.00015838684,-.0036745891,1.3604221,-.00085931312,.002753489,.00012642027,-.0001149389,.0002449537
2013m3,.001257273,-.0041743801,.0032568662,-.000099421668,.00031739235,2.0693936,-1.3131448,-.0015581321,-.0011274557,1.1654589,.00031107361,.00079571625,.00012340116,-.0001079983,.0002209158
2013m4,.0012546085,-.0054812408,.0075160512,-.000080546248,.00029533615,1.3637364,-1.2323307,-.0013985232,-.00097392697,1.574603,.00056951551,.0012535136,.00011797818,-.000096797528,.00019716048
2013m5,.0011477597,-.0049368585,.0045467266,-.000060939452,.00025642299,1.6882758,-1.062263,-.0030856666,.0001516503,.9528771,.0013215799,.00016824891,.00011935717,-.000090626148,.00017623823
2013m6,.0010915244,-.0039315582,.0041393503,-.00009361624,.00027294902,.94366539,-.67465198,-.00054355059,-.00085524359,.69363987,-.00056550943,.0011559674,.00013973356,-.00011403531,.00019875982
2013m7,.0010576866,-.00092573324,-.000036180398,-.000047628033,.00024990126,.418708,-.51007664,-.00009828194,-.00014897368,.95769501,-.0018088865,.00025178565,.00014254579,-.000095483258,.00017735752
2013m8,.0012287041,-.0017511299,.004597404,-.000052092022,.00026093164,.30624777,-.40726507,-.00020114495,-.00015101221,.86147356,-.001333233,.00065660774,.00013440927,-.000089578243,.00016769566
2013m9,.0012758147,.0029789449,-.00068975409,-.000025257732,.00024955388,.64882582,-.58733332,.00020729942,.00049778551,.81240982,-.0013913424,-.00011642382,.0001295671,-.000080368562,.00015409529
2013m10,.0012528554,.00076312321,.0015146836,-4.9639525e-06,.00022066351,.4931947,-.46878475,-.00047367337,.00056830281,.67742252,-.000233153,-.00038212867,.00012687012,-.000076264179,.00014160572
2013m11,.001261691,-.004159058,.0054232031,5.7505140e-06,.00022776751,1.0783523,-.88041097,-.0015994213,-.00024026878,1.0273502,.00062751432,.00031690876,.00012257691,-.000069325914,.00013850955
2013m12,.0012036002,-.0066391379,.0042276517,-.000014264118,.00021394099,1.5187162,-.78385794,-.0011102899,-.00029656917,.58515251,.00022971377,.00015180632,.00011833736,-.000068152855,.00013047858
2014m1,.0011396548,-.0051462916,.0042970814,-.000041828003,.00020535148,.93595266,-.59681988,-.00011884381,-.0002427758,.55327094,-.00057367445,.00022520362,.00012103424,-.000069034832,.00012561624
2014m2,.001255368,-.00065978774,-.00076897355,-.00011033313,.00029265805,.48231229,-.41278967,-.00087199436,.00082239963,.52774817,.00082705606,-.0014942504,.00013038433,-.000097565418,.000170745
2014m3,.0013012018,-.0056688963,.0019073494,-.000082647341,.00028311432,.95860445,-.56716734,-.0015309307,.00020128835,.49100646,.00091201853,-.00081160606,.0001243658,-.000087876258,.00015998569
2014m4,.0011866535,-.0028822734,.00069080479,-.000069618392,.00025265614,.59657216,-.60448653,-.00097931898,.00047180787,.93782002,.00053692114,-.0014526851,.00011962897,-.000080102101,.00014749504
2014m5,.0011006809,-.0011338727,-.001295299,-.00006868512,.00024696227,.31043977,-.44394091,-.00085707312,.00064689189,1.0309685,.0012505418,-.0026925025,.00011695329,-.000084005289,.00015754475
2014m6,.0010262214,-.0010658295,-.00001057276,-.000045500343,.00021271264,.31837484,-.47995481,-.0012169062,.0010013023,1.1799124,.0024458002,-.0036286081,.00011930541,-.000088929744,.00015989116
2014m7,.00098005217,-.0017893999,.0014250971,-.000046602916,.00020256372,.41723204,-.51859498,-.0011308965,.0007671435,1.0166159,.0017007401,-.002385105,.00011472718,-.000082985804,.00014805471
2014m8,.0010121384,-.000050423812,-.0025331459,-.000034399756,.00027273191,.29852954,-.3946341,-.00086978701,.0012018771,.84621906,.0011211626,-.0038780752,.00011089637,-.000076914286,.00020191722
2014m9,.0010605308,-.00030020045,.0017351724,.000013162396,.00022353989,.25761381,-.37783635,-.00094565388,.001043767,.97703874,.0023989228,-.0037358226,.00011596243,-.000075958582,.00017993541
2014m10,.0010761328,.00045204812,-.001658528,.000024320465,.00024879171,.25404125,-.31103194,-.00080724485,.0011157036,.69397557,.0011749709,-.0035497781,.00011442876,-.000065476233,.00018558354
2014m11,.0010193622,.00039646353,-.0001187495,.000029413894,.00021702953,.25089335,-.29639584,-.00090910943,.0010162186,.67577684,.0019387378,-.0030755459,.00011766776,-.000066954221,.0001667789
2014m12,.00097195175,.0029957963,.00065367325,.000030493135,.00017133444,.61995941,-.24622057,-.000077991266,-.0015250082,.44684812,.0018287366,-.0035128829,.00011804626,-.00009015137,.00022741839
2015m1,.00091403432,.0016622557,-.00042438877,.000013771399,.00020511373,.37085223,-.15072577,-.00019778573,-.0015403208,.32079813,.0013543668,-.0036592449,.00011349425,-.000093351257,.00027973944
2015m2,.0010425018,-.00025336249,-.0023949016,-.00012811077,.00036275177,.32823563,-.1120708,.00068479002,-.0021731162,.22720607,.0019727738,-.0040378836,.00016356831,-.00017497066,.00040756809
2015m3,.001270156,.001139167,.0016325334,-.00019010251,.00052025402,.27104735,-.1144007,.000054375712,-.00091829209,.32708129,.00082823855,-.0019483784,.0001727818,-.00021377842,.00051770906
2015m4,.0012064076,.0014148938,-.0006265986,-.00017003606,.00046720207,.25636372,-.15575399,-.00020700305,-.00033045289,.47641778,.0013403348,-.0028708982,.00016292509,-.00019049129,.00044615864
2015m5,.0011040354,.0012881507,-.00067343831,-.0001386114,.00039899888,.25486383,-.11062641,-.00041955779,.0001419936,.22200538,.00063337822,-.0012276998,.00015417987,-.00017481942,.00040623554
2015m6,.0010169389,.0011588968,-.00054878608,-.00011621559,.00034086194,.29879504,-.17586073,-.00046132546,.00013002694,.34617245,.00051505474,-.00088904297,.00014451021,-.00015036628,.00033406803
2015m7,.0010115529,.00096514798,-.0027200782,-.000067660068,.00029379167,.24726416,-.17075984,-.00053700735,.00025512316,.40933228,-.0001836243,-.00094965886,.00014285817,-.00012698956,.00027527902
2015m8,.00093997864,.00077134417,-.0019071088,-.000053515705,.00025813465,.3348859,-.22611411,-.0011158227,.0013965283,.41020989,.00053769228,-.0021740983,.00013983384,-.00013401726,.00029609088
2015m9,.0014368771,.003784325,-.0040367614,-.000047588823,.00037303308,.31948683,-.1756167,-.0010372675,.0018903941,.22844848,.00039638631,-.0020275011,.00013193089,-.00012313525,.00030444577
2015m10,.0014863817,.01164441,-.0076033915,-.000082197374,.0005612924,.98013645,-.46665445,-.0031809809,.0110328,.40769643,.001311951,-.0063950145,.0001310575,-.00017186964,.00056909752
2015m11,.0018721292,.0035196731,-.00202596,-.00010483334,.00062029675,.79501009,-.4351019,-.002107074,.0066009308,.41018716,.00080283749,-.0040019439,.00012577228,-.00016251089,.00052924891
2015m12,.0016730312,.0031651342,-.0018260495,-.000087708017,.00056410162,.68195504,-.35827434,-.0013524732,.0068685994,.31111786,.00036725681,-.0041339817,.00012162883,-.00013840951,.00055261451
2016m1,.0016132967,.0067151389,-.0026732779,-.000068884117,.00056851987,.9393304,-.36474663,-.0011596008,.00882647,.22707155,.00021624872,-.0037875231,.00011682207,-.00012522229,.00054540887
2016m2,.0019695519,.0095375339,-.0041210651,-.00021706398,.00067878381,.68851966,-.26402679,-.0025228295,.0078511955,.15966825,.00092735916,-.0033969549,.00014843109,-.0001667882,.0005588386
2016m3,.0017665307,.0080642775,-.0030689877,-.00018662194,.00056635425,.62408406,-.20829795,-.0027029272,.0061963461,.10893045,.00085244293,-.0023496568,.00014500679,-.00015081777,.00045442645
2016m4,.0019953016,.0039408715,-.00027243595,-.00015008,.00055634842,.27843124,-.15926592,-.0016367737,.0032085842,.15802662,.00088445051,-.0016126006,.00013641287,-.00013306295,.00039499186
2016m5,.0017764843,.0046854196,-.00044295355,-.00012552585,.00049213943,.65845752,-.25161201,-.0018151836,.00094683591,.15870884,.00068146666,-.00048891513,.00012921728,-.00012974764,.0004223565
2016m6,.0015973585,.0028921678,-.00017697735,-.00010607428,.00041625398,.40573481,-.23358846,-.0013024296,.00063855562,.22495376,.00064518646,-.00037945408,.00012292175,-.00011554551,.00034283756
2016m7,.0014480951,.0025466746,-.00067424186,-.00010812614,.0003887467,.30970192,-.17203231,-.0016390148,.0011035021,.15963882,.0011973006,-.00093668001,.0001558286,-.0001420303,.00033985166
2016m8,.0014120514,-.00043132668,.00014412275,-.000080076614,.00035493288,.58666271,-.19553423,-.0022380131,.00062438124,.10893004,.00092005351,-.00052765344,.00014656609,-.00012224403,.00028777329
2016m9,.0012805663,.00026852405,-.00031867635,-.000066841429,.00031091817,.42943558,-.2025945,-.0014237755,-.00020862093,.15802662,.00060520903,.00024238281,.0001406848,-.00012492179,.00029826796
2016m10,.0011715658,.00049693196,-.0012199521,-.00005801678,.00026995686,.26029128,-.20264603,-.0010354903,-9.0913009e-06,.30761397,.0005332643,.00045449549,.00013295823,-.00011181313,.00025309983
2016m11,.0011743795,.0022412692,-.0018027317,-5.9623994e-06,.00021461387,.33041358,-.16915761,-.00049221917,-.00016782888,.16078742,.000018112192,.00033505555,.00013716971,-.00010845788,.00022493688
2016m12,.0012503472,.0014132236,.0001158007,-.00013867773,.00031050938,.25196511,-.14320099,-.00026294051,-.0001248498,.1587472,-.00096998352,.00096547505,.00019143795,-.00015917892,.00026969143
