edate,VarCov_mktrf_mktrf,VarCov_smb_mktrf,VarCov_hml_mktrf,VarCov_rmw_mktrf,VarCov_cma_mktrf,VarCov_smb_smb,VarCov_hml_smb,VarCov_rmw_smb,VarCov_cma_smb,VarCov_hml_hml,VarCov_rmw_hml,VarCov_cma_hml,VarCov_rmw_rmw,VarCov_cma_rmw,VarCov_cma_cma
1971m1,.0026572437,.00082759344,-.00035020272,-.000036760444,-.00055812747,.0016455861,-.00046889338,-.00016005269,-.00055944163,.00064540131,-.00003482039,.00054893323,.00019421215,-.000037659054,.00066946249
1971m2,.002530915,.0010337478,-.00025802228,-.00015102839,-.00048760639,.0020705098,-.00032022002,-.00033311333,-.00049045961,.00057459058,-.000056604971,.00045713843,.00024883184,-.000024648083,.00055795116
1971m3,.0022365646,.00089035789,-.00024293989,-.00013300474,-.0004242323,.0018342384,-.00028934996,-.00028066389,-.00041015341,.0005331487,-.000048530823,.00040339309,.00021884211,-.000023258563,.00047820382
1971m4,.0021137916,.00082183129,-.00039296105,-.000052152791,-.00048307772,.0016399937,-.00032663101,-.00021609056,-.00039166128,.00071872782,-.0001300029,.0005039894,.00024367255,-.000078901037,.00051626464
1971m5,.0019446667,.00068480737,-.00032156502,-.00010050378,-.00039738769,.0014375664,-.00026900414,-.00018450701,-.00031922353,.00061392382,-.00011216871,.00042445282,.00025197185,-.000073798714,.00043919004
1971m6,.0019958196,.00065978785,-.00020002638,-.00015333816,-.00034917035,.0012865405,-.00020092778,-.00018154889,-.0002601443,.00056438794,-.00010566451,.00035987384,.00023738084,-.000057632165,.00037343911
1971m7,.0017875253,.00058367831,-.00016518927,-.00015118104,-.00028860246,.0011690576,-.00012954717,-.00018767251,-.00017728414,.00056022761,-.00011523299,.00036278294,.00023368759,-.000075257289,.0003698105
1971m8,.001923028,.00060333119,-.00015246661,-.0001527393,-.00034820044,.0010678819,-.00010848974,-.000171437,-.00017428103,.00049015559,-.000089710898,.00031304971,.0002069207,-.000055359822,.00034790771
1971m9,.0018233247,.00050346769,-.000056202978,-.00015575788,-.00022203929,.00095240987,-.00010756788,-.00014974392,-.00015875799,.0005324292,-.000088250898,.00035879304,.00018934032,-.000061737293,.00038515599
1971m10,.0016630342,.00043826047,-.000010857682,-.00018906285,-.00017556564,.00085259939,-.000091945534,-.00013926942,-.00013141922,.00060830032,-.00016252708,.00037963479,.00025256688,-.000098571923,.00036974312
1971m11,.0018080163,.00050752494,5.6824770e-06,-.00023229675,-.000082475097,.00081032969,-.000063820531,-.00015241382,-.000077054909,.00053201377,-.00013625778,.00033632526,.00023984846,-.000097258919,.00034500152
1971m12,.0016372885,.00048172183,8.9601135e-06,-.00023506398,-.000084112689,.00084958883,.000018415727,-.0002190021,-.000044457858,.00052132126,-.00015552553,.0003055144,.00027306261,-.000092699578,.00030190492
1972m1,.0022061018,.0007057066,-.000050011789,-.00025384073,-.00027671174,.00087040855,-4.0827354e-06,-.00020955321,-.00011167435,.00046323225,-.0001197495,.00027813768,.000241692,-.000061987921,.00031537909
1972m2,.0019913686,.00071025087,-.000027619533,-.00025946883,-.00024436897,.0012168449,.00013307376,-.00032535725,-.000082884508,.00046972174,-.00014217584,.00025047368,.0002696673,-.000054765718,.0002746114
1972m3,.0018265141,.00062686839,-.00011199631,-.00019114235,-.00023640531,.0010822187,.000083476785,-.00027260021,-.000076442921,.00054395507,-.00017574031,.00025183315,.00028053368,-.000059114409,.00024827343
1972m4,.0016358511,.00054221274,-.00011003502,-.00017062893,-.00021253167,.00096856168,.000077096905,-.00024618898,-.000063328494,.00052544824,-.00016542349,.00023231019,.00026603631,-.000052865842,.00022214267
1972m5,.0014768915,.00047076543,-.00011071138,-.00014668879,-.00018701346,.00086636882,.000057279889,-.00021156514,-.000053768636,.00046486914,-.00013166494,.00020437156,.00023649057,-.000034937166,.0002147395
1972m6,.0013425393,.0003904785,-.00012983575,-.00012184765,-.00018524675,.00091704016,.00016157613,-.00027838608,.000039888346,.00053864729,-.00018612845,.00026538249,.00027998342,-.00008592636,.00024964983
1972m7,.0013440154,.00036641731,-.000026119193,-.00016832074,-.00014943078,.00082718796,.00014618928,-.00025252235,.000031524254,.00056956598,-.00019404676,.00025396069,.00027610589,-.000078943071,.00022525626
1972m8,.0012556011,.00038364509,-.000052257168,-.00016254607,-.00012665354,.000852931,.000092755101,-.00024405174,.000048500235,.0005026015,-.00014791696,.00021990931,.00024817567,-.000070887341,.00020987631
1972m9,.0012246721,.00021841979,.000081780672,-.0002213476,-.000027010374,.00093710946,-.0001275453,-.00011761366,-.000096767406,.00073685963,-.00025107694,.00037056653,.00029839785,-.00014191677,.0002991611
1972m10,.0011682409,.00026338687,.000038282149,-.00022386048,3.9335914e-06,.00091446046,-.00011527253,-.00014697498,-.000031254302,.00062430347,-.00019494805,.00031963765,.00028581981,-.00014924056,.00032328191
1972m11,.0010792913,.00025098977,8.1513144e-06,-.00019058563,-.000016797343,.00091094768,-.00013053554,-.0001263617,-.000024474872,.00055775116,-.0001551372,.00027587998,.00024606544,-.00011894506,.00028109277
1972m12,.0011736632,.00018672616,.00021555515,-.00027681742,.0001229091,.00082523515,-.00015809172,-.000099936064,-.000053413325,.00079393294,-.00024978557,.00043750156,.00028731267,-.00018449312,.00038928416
1973m1,.0010834339,.0001822573,.0001609899,-.00024865646,.000086039901,.00079612405,-.000085730026,-.00014918948,-6.4887297e-07,.00074946863,-.00025721375,.00044073546,.00032163493,-.00020945082,.00040939037
1973m2,.0011968348,.00033145564,-2.2402296e-06,-.00021884202,.000014436,.00083099678,-.00015390452,-.0001412791,-.000028125025,.00072538812,-.00019904728,.0003998366,.00027398273,-.00016518074,.00035787717
1973m3,.0014672097,.00058137759,-.00011028282,-.00014242518,5.9790102e-07,.00096618669,-.00019521813,-.00009558061,-.000020327097,.0006483852,-.00016669623,.00034018012,.00024379915,-.00013125961,.00030855491
1973m4,.0013803418,.00056354562,-.00016622753,-.00010203013,-.000031396074,.00094507635,-.00023657284,-.000058810252,-.000035930327,.00065937679,-.00016890178,.00031668486,.00023522617,-.00011420977,.00027362406
1973m5,.0017382383,.00072312716,-.00056112465,.000044251723,-.00023362557,.00097244931,-.00040627088,6.1275214e-06,-.0001258284,.0010060548,-.00026761493,.00046647497,.0002618061,-.00015456109,.00033217049
1973m6,.0017195387,.00087269215,-.00047514337,-.000036774782,-.00015100691,.0013306782,-.00033905491,-.00012217752,.000010404871,.00082447496,-.00021099765,.00039849064,.00027034801,-.00016360766,.00033952729
1973m7,.0016075306,.00081528828,-.00043066221,-.000029956467,-.0001453764,.0012643263,-.00030934269,-.00010131297,2.3425334e-06,.00071134098,-.0001702934,.00033987564,.00023754503,-.00013113482,.00029366399
1973m8,.0016619647,.0010333813,-.00063737086,-.000044158536,-.00031244237,.001694472,-.00065546564,-.00011362239,-.00025915817,.0010137588,-.0001341834,.00054293667,.00020884111,-.00010408027,.00043292472
1973m9,.0017414601,.0009721659,-.0005758875,.000036111556,-.00032789755,.0015271052,-.00054621266,-.000078319805,-.00023506166,.00084564183,-.00012070904,.00046470971,.00022620539,-.00010495563,.00038724893
1973m10,.0017475736,.00096357119,-.00042460204,-.000086092565,-.00023314684,.0014653706,-.00040362062,-.00015960411,-.00015515236,.00075923261,-.000144012,.00043162666,.00028577025,-.00013154557,.00037195534
1973m11,.0015993071,.00082757184,-.00038887755,-.000050724237,-.00026045568,.0012882187,-.00033690961,-.00014037546,-.0001459645,.00067556609,-.00014791639,.00042049939,.00031263821,-.00016786624,.00041205363
1973m12,.0035523814,.0018349602,-.00091392681,.00037274044,-.00042021365,.0018110476,-.00059565774,.000084963111,-.00022397607,.00079081662,-.00024614768,.00042814374,.00039943447,-.00018315746,.00037728384
